No.	Mols	MW	AMW	Sv	Mv	Sp	Mp	Se	Me	nAt	nSk	nBt	nBo	nBm	nDblBo	nTrpBo	nArBo	SCBO	nH	nC	nN	nO	nP	nS	nF	nCl	nBr	nI	nB	HPerc	CPerc	NPerc	OPerc	XPerc	nHet	nX
2973	O=C(OC)c1ccccc1C	12.46	0.593	13.02	0.62	13.7	0.652	21.06	1.003	21	11	21	11	7	1	0	6	15	10	9	0	2	0	0	0	0	0	0	0	47.619	42.857	0	9.524	0	2	0
2974	Oc1ccccc1C(C)CC	12.45	0.498	14.71	0.588	15.77	0.631	24.49	0.98	25	11	25	11	6	0	0	6	14	14	10	0	1	0	0	0	0	0	0	0	56	40	0	4	0	1	0
2975	OC1CC(C)CCC1(C(C)C)	12.93	0.417	16.51	0.533	18.05	0.582	30.13	0.972	31	11	31	11	0	0	0	0	11	20	10	0	1	0	0	0	0	0	0	0	64.516	32.258	0	3.226	0	1	0
2976	O=C1C=C(C)CCC1C(C)C	12.61	0.467	15.31	0.567	16.53	0.612	26.37	0.977	27	11	27	11	2	2	0	0	13	16	10	0	1	0	0	0	0	0	0	0	59.259	37.037	0	3.704	0	1	0
2977	O=C1C(=C(C)C)CCC(C)C1	12.61	0.467	15.31	0.567	16.53	0.612	26.37	0.977	27	11	27	11	2	2	0	0	13	16	10	0	1	0	0	0	0	0	0	0	59.259	37.037	0	3.704	0	1	0
2978	Oc1ccccc1CC	10.13	0.533	11.51	0.606	12.25	0.645	18.73	0.986	19	9	19	9	6	0	0	6	12	10	8	0	1	0	0	0	0	0	0	0	52.632	42.105	0	5.263	0	1	0
2979	Oc1ccccc1CO	10.3	0.606	10.42	0.613	10.94	0.644	17.18	1.011	17	9	17	9	6	0	0	6	12	8	7	0	2	0	0	0	0	0	0	0	47.059	41.176	0	11.765	0	2	0
2980	O=Cc1ccccc1(O)	10.14	0.676	9.82	0.655	10.18	0.679	15.3	1.02	15	9	15	9	7	1	0	6	13	6	7	0	2	0	0	0	0	0	0	0	40	46.667	0	13.333	0	2	0
2981	Oc1ccccc1[Hg]Cl	27.38	1.956	9.7	0.693	12.83	0.916	14.1	1.007	14	9	14	9	6	0	0	6	12	5	6	0	1	0	0	0	1	0	0	0	35.714	42.857	0	7.143	7.143	3	1
2982	O(c1ccccc1(N))C	10.22	0.568	10.9	0.606	11.49	0.638	17.95	0.997	18	9	18	9	6	0	0	6	12	9	7	1	1	0	0	0	0	0	0	0	50	38.889	5.556	5.556	0	2	0
2983	Oc1ccccc1(OC)	10.3	0.606	10.42	0.613	10.94	0.644	17.18	1.011	17	9	17	9	6	0	0	6	12	8	7	0	2	0	0	0	0	0	0	0	47.059	41.176	0	11.765	0	2	0
2984	c1ccc2c(c1)cccc2C	11.8	0.562	14	0.667	14.8	0.705	20.4	0.971	21	11	22	12	11	0	0	11	17.5	10	11	0	0	0	0	0	0	0	0	0	47.619	52.381	0	0	0	0	0
2985	c1ccc2c(c1)cccc2Cl	13.51	0.751	13.1	0.728	13.9	0.772	17.85	0.992	18	11	19	12	11	0	0	11	17.5	7	10	0	0	0	0	0	1	0	0	0	38.889	55.556	0	0	5.556	1	1
2986	Oc1cccc2ccccc12	11.97	0.63	12.91	0.679	13.49	0.71	18.85	0.992	19	11	20	12	11	0	0	11	17.5	8	10	0	1	0	0	0	0	0	0	0	42.105	52.632	0	5.263	0	1	0
2987	c1ccc(cc1)Nc3cccc2ccccc23	18.21	0.607	20.59	0.686	21.56	0.719	29.38	0.979	30	17	32	19	17	0	0	17	27.5	13	16	1	0	0	0	0	0	0	0	0	43.333	53.333	3.333	0	0	1	0
2988	O=C2Oc1cc(O)ccc1C(=C2)C	14.63	0.697	13.93	0.663	14.39	0.685	21.51	1.024	21	13	22	14	8	2	0	6	19	8	10	0	3	0	0	0	0	0	0	0	38.095	47.619	0	14.286	0	3	0
2989	Nc1ccccc1c2ccccc2	14.05	0.585	15.99	0.666	16.8	0.7	23.5	0.979	24	13	25	14	12	0	0	12	20	11	12	1	0	0	0	0	0	0	0	0	45.833	50	4.167	0	0	1	0
2990	Oc1ccccc1c2ccccc2	14.13	0.614	15.51	0.674	16.25	0.707	22.73	0.988	23	13	24	14	12	0	0	12	20	10	12	0	1	0	0	0	0	0	0	0	43.478	52.174	0	4.348	0	1	0
2991	O=C2c1ccccc1Cc3ccccc23	16.13	0.645	17.51	0.7	18.25	0.73	24.73	0.989	25	15	27	17	13	1	0	12	24	10	14	0	1	0	0	0	0	0	0	0	40	56	0	4	0	1	0
2992	O=C1c3ccccc3(Oc2ccccc12)	16.3	0.709	16.42	0.714	16.94	0.737	23.18	1.008	23	15	25	17	13	1	0	12	24	8	13	0	2	0	0	0	0	0	0	0	34.783	56.522	0	8.696	0	2	0
2993	O=C(O)C(O)c1ccccc1	12.63	0.665	11.93	0.628	12.39	0.652	19.51	1.027	19	11	19	11	7	1	0	6	15	8	8	0	3	0	0	0	0	0	0	0	42.105	42.105	0	15.789	0	3	0
2994	OC(c1ccccc1)C(NC)C	13.7	0.507	15.7	0.581	16.77	0.621	26.59	0.985	27	12	27	12	6	0	0	6	15	15	10	1	1	0	0	0	0	0	0	0	55.556	37.037	3.704	3.704	0	2	0
2995	O=C(c1ccc(cc1)N(C)C)c2ccc(cc2)N(C)C	22.27	0.557	24.89	0.622	26.29	0.657	39.45	0.986	40	20	41	21	13	1	0	12	28	20	17	2	1	0	0	0	0	0	0	0	50	42.5	5	2.5	0	3	0
2996	OC(c1ccccc1)c2ccccc2	15.29	0.588	17.11	0.658	18.01	0.693	25.61	0.985	26	14	27	15	12	0	0	12	21	12	13	0	1	0	0	0	0	0	0	0	46.154	50	0	3.846	0	1	0
2997	O=C(c1ncccc1)c2ccccc2	15.22	0.662	15.9	0.691	16.49	0.717	22.95	0.998	23	14	24	15	13	1	0	12	22	9	12	1	1	0	0	0	0	0	0	0	39.13	52.174	4.348	4.348	0	2	0
2998	Oc1c(OC)cccc1(OC)	12.79	0.609	12.53	0.597	13.15	0.626	21.39	1.019	21	11	21	11	6	0	0	6	14	10	8	0	3	0	0	0	0	0	0	0	47.619	38.095	0	14.286	0	3	0
2999	N#Cc1ccccc1(C#N)	10.66	0.761	10.58	0.756	10.76	0.769	14.08	1.006	14	10	14	10	8	0	2	6	17	4	8	2	0	0	0	0	0	0	0	0	28.571	57.143	14.286	0	0	2	0
3000	O(c1ccccc1(OC))C	11.46	0.573	12.02	0.601	12.7	0.635	20.06	1.003	20	10	20	10	6	0	0	6	13	10	8	0	2	0	0	0	0	0	0	0	50	40	0	10	0	2	0
3001	n1cnc2nccnc2(c1)	11	0.786	9.96	0.711	10	0.714	14.4	1.029	14	10	15	11	11	0	0	11	16.5	4	6	4	0	0	0	0	0	0	0	0	28.571	42.857	28.571	0	0	4	0
3002	n1ccnc2ccccc12	10.82	0.676	11.18	0.699	11.52	0.72	15.96	0.997	16	10	17	11	11	0	0	11	16.5	6	8	2	0	0	0	0	0	0	0	0	37.5	50	12.5	0	0	2	0
3003	c1ccc2ccccc2(c1)	10.64	0.591	12.4	0.689	13.04	0.724	17.52	0.973	18	10	19	11	11	0	0	11	16.5	8	10	0	0	0	0	0	0	0	0	0	44.444	55.556	0	0	0	0	0
3004	n1cccc2ccccc12	10.73	0.631	11.79	0.694	12.28	0.722	16.74	0.985	17	10	18	11	11	0	0	11	16.5	7	9	1	0	0	0	0	0	0	0	0	41.176	52.941	5.882	0	0	1	0
3005	O=[N+]([O-])c1ccccc1(OC)	12.72	0.707	11.32	0.629	11.63	0.646	18.73	1.041	18	11	18	11	7	1	0	6	15	7	7	1	3	0	0	0	0	0	0	0	38.889	38.889	5.556	16.667	0	4	0
3006	O=C(O)c2ccccc2(Nc1ccccc1)	17.71	0.656	18.01	0.667	18.7	0.693	27.16	1.006	27	16	28	17	13	1	0	12	24	11	13	1	2	0	0	0	0	0	0	0	40.741	48.148	3.704	7.407	0	3	0
3007	O(c1cc(ccc1C(C)C)C)CCN(C)C	18.34	0.47	22.1	0.567	23.81	0.611	38.11	0.977	39	16	39	16	6	0	0	6	19	23	14	1	1	0	0	0	0	0	0	0	58.974	35.897	2.564	2.564	0	2	0
3008	c1ccc2c(c1)[nH]c(c2C)C	12.05	0.548	13.99	0.636	14.8	0.673	21.5	0.977	22	11	23	12	10	0	0	10	17	11	10	1	0	0	0	0	0	0	0	0	50	45.455	4.545	0	0	1	0
3009	O=C1Nc2ccccc2(C1(=O))	12.23	0.764	11.21	0.701	11.42	0.714	16.52	1.032	16	11	17	12	8	2	0	6	17	5	8	1	2	0	0	0	0	0	0	0	31.25	50	6.25	12.5	0	3	0
3010	c1ccc2cc(ccc2(c1))C	11.8	0.562	14	0.667	14.8	0.705	20.4	0.971	21	11	22	12	11	0	0	11	17.5	10	11	0	0	0	0	0	0	0	0	0	47.619	52.381	0	0	0	0	0
3011	c1ccc2cc(ccc2(c1))Cl	13.51	0.751	13.1	0.728	13.9	0.772	17.85	0.992	18	11	19	12	11	0	0	11	17.5	7	10	0	0	0	0	0	1	0	0	0	38.889	55.556	0	0	5.556	1	1
3012	Nc1ccc2ccccc2(c1)	11.89	0.595	13.39	0.67	14.04	0.702	19.62	0.981	20	11	21	12	11	0	0	11	17.5	9	10	1	0	0	0	0	0	0	0	0	45	50	5	0	0	1	0
3013	n1cccc2cc(ccc12)C	11.89	0.595	13.39	0.67	14.04	0.702	19.62	0.981	20	11	21	12	11	0	0	11	17.5	9	10	1	0	0	0	0	0	0	0	0	45	50	5	0	0	1	0
3014	n1c2ccccc2(ccc1C)	11.89	0.595	13.39	0.67	14.04	0.702	19.62	0.981	20	11	21	12	11	0	0	11	17.5	9	10	1	0	0	0	0	0	0	0	0	45	50	5	0	0	1	0
3015	c1ccc(cc1)N(CC)CC	12.37	0.476	15.19	0.584	16.32	0.628	25.26	0.972	26	11	26	11	6	0	0	6	14	15	10	1	0	0	0	0	0	0	0	0	57.692	38.462	3.846	0	0	1	0
3016	n1c(nc(nc1N)c2ccccc2)N	15.57	0.677	15.15	0.659	15.52	0.675	23.26	1.011	23	14	24	15	12	0	0	12	21	9	9	5	0	0	0	0	0	0	0	0	39.13	39.13	21.739	0	0	5	0
3017	n1ccccc1N(Cc2cccs2)CCN(C)C	21.7	0.586	22.86	0.618	24.73	0.668	36.42	0.984	37	18	38	19	11	0	0	11	24.5	19	14	3	0	0	1	0	0	0	0	0	51.351	37.838	8.108	0	0	4	0
3018	n1ccccc1N(Cc2ccc(OC)cc2)CCN(C)C	23.68	0.538	26.48	0.602	28.05	0.638	43.43	0.987	44	21	45	22	12	0	0	12	28	23	17	3	1	0	0	0	0	0	0	0	52.273	38.636	6.818	2.273	0	4	0
3019	Nc1ccc(cc1Cl)c2ccc(N)c(c2)Cl	21.04	0.809	18.38	0.707	19.52	0.751	26.26	1.01	26	16	27	17	12	0	0	12	23	10	12	2	0	0	0	0	2	0	0	0	38.462	46.154	7.692	0	7.692	4	2
3020	O=C(Nc1ccc(cc1C)c2ccc(NC(=O)CC(=O)C)c(c2)C)CC(=O)C	31.58	0.607	32.62	0.627	34.16	0.657	52.2	1.004	52	28	53	29	16	4	0	12	39	24	22	2	4	0	0	0	0	0	0	0	46.154	42.308	3.846	7.692	0	6	0
3021	c1ccc2cc3cc4ccccc4(cc3(cc2(c1)))	18.96	0.632	21.6	0.72	22.56	0.752	29.28	0.976	30	18	33	21	21	0	0	21	31.5	12	18	0	0	0	0	0	0	0	0	0	40	60	0	0	0	0	0
3022	O=C2NN(c1ccccc1)CC2	13.47	0.612	13.89	0.631	14.49	0.659	22.05	1.002	22	12	23	13	7	1	0	6	17	10	9	2	1	0	0	0	0	0	0	0	45.455	40.909	9.091	4.545	0	3	0
3023	Oc1cc2ccccc2(cc1(O))	13.3	0.665	13.42	0.671	13.94	0.697	20.18	1.009	20	12	21	13	11	0	0	11	18.5	8	10	0	2	0	0	0	0	0	0	0	40	50	0	10	0	2	0
3024	OCCN(c1ccccc1)CC	13.7	0.507	15.7	0.581	16.77	0.621	26.59	0.985	27	12	27	12	6	0	0	6	15	15	10	1	1	0	0	0	0	0	0	0	55.556	37.037	3.704	3.704	0	2	0
3025	c1ccc(cc1)c2ccccc2	12.8	0.582	15	0.682	15.8	0.718	21.4	0.973	22	12	23	13	12	0	0	12	19	10	12	0	0	0	0	0	0	0	0	0	45.455	54.545	0	0	0	0	0
3026	O2CCN(c1ccccc1)CC2	13.54	0.542	15.1	0.604	16.01	0.64	24.71	0.988	25	12	26	13	6	0	0	6	16	13	10	1	1	0	0	0	0	0	0	0	52	40	4	4	0	2	0
3027	c1ccc(cc1)N2CCNCC2	13.46	0.518	15.58	0.599	16.56	0.637	25.48	0.98	26	12	27	13	6	0	0	6	16	14	10	2	0	0	0	0	0	0	0	0	53.846	38.462	7.692	0	0	2	0
3028	O=C(OC(OC(=O)C)c1oc(cc1)[N+](=O)[O-])C	20.2	0.777	15.96	0.614	16.19	0.623	27.93	1.074	26	17	26	17	8	3	0	5	22.5	9	9	1	7	0	0	0	0	0	0	0	34.615	34.615	3.846	26.923	0	8	0
3029	n1c3cc(N)ccc3(cc2ccc(N)cc12)	17.39	0.644	18.37	0.68	19.04	0.705	26.82	0.993	27	16	29	18	16	0	0	16	26	11	13	3	0	0	0	0	0	0	0	0	40.741	48.148	11.111	0	0	3	0
3030	c1ccc(cc1)c2ccc(cc2)Br	19.37	0.88	16.08	0.731	17.15	0.78	21.63	0.983	22	13	23	14	12	0	0	12	20	9	12	0	0	0	0	0	0	1	0	0	40.909	54.545	0	0	4.545	1	1
3031	Nc1ccc(cc1)c2ccccc2	14.05	0.585	15.99	0.666	16.8	0.7	23.5	0.979	24	13	25	14	12	0	0	12	20	11	12	1	0	0	0	0	0	0	0	0	45.833	50	4.167	0	0	1	0
3032	Oc1ccc(cc1)c2ccccc2	14.13	0.614	15.51	0.674	16.25	0.707	22.73	0.988	23	13	24	14	12	0	0	12	20	10	12	0	1	0	0	0	0	0	0	0	43.478	52.174	0	4.348	0	1	0
3033	O=C(O)c1cc2ccccc2(cc1(O))	15.63	0.71	14.93	0.679	15.39	0.7	22.51	1.023	22	14	23	15	12	1	0	11	21.5	8	11	0	3	0	0	0	0	0	0	0	36.364	50	0	13.636	0	3	0
3034	n1cc(oc1c2ccccc2)c3ccccc3	18.38	0.656	19.5	0.696	20.25	0.723	27.83	0.994	28	17	30	19	17	0	0	17	27.5	11	15	1	1	0	0	0	0	0	0	0	39.286	53.571	3.571	3.571	0	2	0
3035	n1c3ccccc3(nc2ccccc12)	14.98	0.681	15.78	0.717	16.28	0.74	21.84	0.993	22	14	24	16	16	0	0	16	24	8	12	2	0	0	0	0	0	0	0	0	36.364	54.545	9.091	0	0	2	0
3036	O2c1ccccc1Cc3ccccc23	15.13	0.63	16.51	0.688	17.25	0.719	23.73	0.989	24	14	26	16	12	0	0	12	22	10	13	0	1	0	0	0	0	0	0	0	41.667	54.167	0	4.167	0	1	0
3037	c1ccc3c(c1)Nc2ccccc2S3	16.56	0.72	16.48	0.717	17.69	0.769	22.7	0.987	23	14	25	16	12	0	0	12	22	9	12	1	0	0	1	0	0	0	0	0	39.13	52.174	4.348	0	0	2	0
3038	c1ccc3c(c1)Sc2ccccc2S3	17.98	0.817	16.58	0.754	18.34	0.834	21.68	0.985	22	14	24	16	12	0	0	12	22	8	12	0	0	0	2	0	0	0	0	0	36.364	54.545	0	0	0	2	0
3039	c1cc(ccc1c2ccc(cc2)Br)Br	25.94	1.179	17.16	0.78	18.5	0.841	21.86	0.994	22	14	23	15	12	0	0	12	21	8	12	0	0	0	0	0	0	2	0	0	36.364	54.545	0	0	9.091	2	2
3040	Nc1ccc(cc1)c2ccc(N)cc2	15.3	0.588	16.98	0.653	17.8	0.685	25.6	0.985	26	14	27	15	12	0	0	12	21	12	12	2	0	0	0	0	0	0	0	0	46.154	46.154	7.692	0	0	2	0
3041	O=C(O)c1ccc(cc1)c2ccccc2	16.46	0.658	17.02	0.681	17.7	0.708	25.06	1.002	25	15	26	16	13	1	0	12	23	10	13	0	2	0	0	0	0	0	0	0	40	52	0	8	0	2	0
3042	O=[N+]([O-])c1ccc(cc1)c2ccccc2	16.55	0.69	16.41	0.684	16.94	0.706	24.28	1.012	24	15	25	16	13	1	0	12	23	9	12	1	2	0	0	0	0	0	0	0	37.5	50	4.167	8.333	0	3	0
3043	c1ccc(cc1)c2ccc(cc2)c3ccccc3	19.12	0.597	22.2	0.694	23.32	0.729	31.16	0.974	32	18	34	20	18	0	0	18	29	14	18	0	0	0	0	0	0	0	0	0	43.75	56.25	0	0	0	0	0
3044	O=Cc1cc(OC)ccc1(OC)	13.79	0.627	13.53	0.615	14.15	0.643	22.39	1.018	22	12	22	12	7	1	0	6	16	10	9	0	3	0	0	0	0	0	0	0	45.455	40.909	0	13.636	0	3	0
3045	O(c1ccc2ccccc2(c1))C	13.13	0.597	14.51	0.66	15.25	0.693	21.73	0.988	22	12	23	13	11	0	0	11	18.5	10	11	0	1	0	0	0	0	0	0	0	45.455	50	0	4.545	0	1	0
3046	O=C(O)c1ccc(OC)c(OC)c1	15.12	0.657	14.04	0.61	14.6	0.635	23.72	1.031	23	13	23	13	7	1	0	6	17	10	9	0	4	0	0	0	0	0	0	0	43.478	39.13	0	17.391	0	4	0
3047	O=C(O)c1ccc2ccccc2(c1)	14.3	0.681	14.42	0.687	14.94	0.711	21.18	1.009	21	13	22	14	12	1	0	11	20.5	8	11	0	2	0	0	0	0	0	0	0	38.095	52.381	0	9.524	0	2	0
3048	OCC(O)COc1ccccc1(OC)	16.44	0.587	16.24	0.58	17.12	0.611	28.48	1.017	28	14	28	14	6	0	0	6	17	14	10	0	4	0	0	0	0	0	0	0	50	35.714	0	14.286	0	4	0
3049	O=C(c1ccccc1)CC	11.13	0.556	12.51	0.625	13.25	0.662	19.73	0.986	20	10	20	10	7	1	0	6	14	10	9	0	1	0	0	0	0	0	0	0	50	45	0	5	0	1	0
3050	O=C(OC)c1ccccc1	11.3	0.628	11.42	0.634	11.94	0.663	18.18	1.01	18	10	18	10	7	1	0	6	14	8	8	0	2	0	0	0	0	0	0	0	44.444	44.444	0	11.111	0	2	0
3051	O=C(OC)c1cnccc1	11.39	0.67	10.81	0.636	11.18	0.658	17.4	1.024	17	10	17	10	7	1	0	6	14	7	7	1	2	0	0	0	0	0	0	0	41.176	41.176	5.882	11.765	0	3	0
3052	O=CN(c1ccccc1)C	11.22	0.591	11.9	0.626	12.49	0.657	18.95	0.997	19	10	19	10	7	1	0	6	14	9	8	1	1	0	0	0	0	0	0	0	47.368	42.105	5.263	5.263	0	2	0
3053	O=C(O)C(Oc1ccc(cc1C)Cl)C	17.82	0.713	15.83	0.633	16.77	0.671	25.6	1.024	25	14	25	14	7	1	0	6	18	11	10	0	3	0	0	0	1	0	0	0	44	40	0	12	4	4	1
3054	O=C(O)C(Oc1cc(c(cc1Cl)Cl)Cl)C	22.4	1.018	15.63	0.71	16.73	0.76	23.38	1.063	22	15	22	15	7	1	0	6	19	7	9	0	3	0	0	0	3	0	0	0	31.818	40.909	0	13.636	13.636	6	3
3055	O=C(O)COc1cc(c(cc1Cl)Cl)Cl	21.24	1.118	14.03	0.738	14.97	0.788	20.5	1.079	19	14	19	14	7	1	0	6	18	5	8	0	3	0	0	0	3	0	0	0	26.316	42.105	0	15.789	15.789	6	3
3056	O=C(OCCCC)COc1cc(c(cc1Cl)Cl)Cl	25.88	0.835	20.43	0.659	22.01	0.71	32.02	1.033	31	18	31	18	7	1	0	6	22	13	12	0	3	0	0	0	3	0	0	0	41.935	38.71	0	9.677	9.677	6	3
3057	O=C(OC(=O)c1ccccc1)c2ccccc2	18.79	0.696	18.53	0.686	19.15	0.709	27.39	1.014	27	17	28	18	14	2	0	12	26	10	14	0	3	0	0	0	0	0	0	0	37.037	51.852	0	11.111	0	3	0
3058	O=C(Nc1ccccc1)c2ccccc2	16.38	0.63	17.5	0.673	18.25	0.702	25.83	0.993	26	15	27	16	13	1	0	12	23	11	13	1	1	0	0	0	0	0	0	0	42.308	50	3.846	3.846	0	2	0
3059	O=C(Oc1ccccc1)c2ccccc2	16.46	0.658	17.02	0.681	17.7	0.708	25.06	1.002	25	15	26	16	13	1	0	12	23	10	13	0	2	0	0	0	0	0	0	0	40	52	0	8	0	2	0
3060	O=C(OCC)CC(=O)c1ccccc1	15.95	0.613	16.13	0.62	16.91	0.65	26.27	1.01	26	14	26	14	8	2	0	6	19	12	11	0	3	0	0	0	0	0	0	0	46.154	42.308	0	11.538	0	3	0
3061	Oc1ccc(cc1)C(O)CNC	13.87	0.555	14.61	0.584	15.46	0.618	25.04	1.002	25	12	25	12	6	0	0	6	15	13	9	1	2	0	0	0	0	0	0	0	52	36	4	8	0	3	0
3062	O=C(OCC)c1ccc(N)cc1	13.71	0.596	14.01	0.609	14.7	0.639	23.16	1.007	23	12	23	12	7	1	0	6	16	11	9	1	2	0	0	0	0	0	0	0	47.826	39.13	4.348	8.696	0	3	0
3063	O=C(OCCC)c1ccc(N)cc1	14.87	0.572	15.61	0.6	16.46	0.633	26.04	1.002	26	13	26	13	7	1	0	6	17	13	10	1	2	0	0	0	0	0	0	0	50	38.462	3.846	7.692	0	3	0
3064	O=C(OCCC)c1ccc(O)cc1	14.95	0.598	15.13	0.605	15.91	0.636	25.27	1.011	25	13	25	13	7	1	0	6	17	12	10	0	3	0	0	0	0	0	0	0	48	40	0	12	0	3	0
3065	O=C(OCc1ccccc1)c2ccc(O)cc2	18.95	0.653	19.13	0.66	19.91	0.687	29.27	1.009	29	17	30	18	13	1	0	12	25	12	14	0	3	0	0	0	0	0	0	0	41.379	48.276	0	10.345	0	3	0
3066	O=S(=O)(Nc1nnc(CC)s1)c2ccc(N)cc2	23.64	0.788	19.56	0.652	21.24	0.708	30.74	1.025	30	18	31	19	13	2	0	11	26.5	12	10	4	2	0	2	0	0	0	0	0	40	33.333	13.333	6.667	0	8	0
3067	O=C(NCCC)NS(=O)(=O)c1ccc(cc1)Cl	22.99	0.766	18.9	0.63	20.42	0.681	30.88	1.029	30	17	30	17	9	3	0	6	23	13	10	2	3	0	1	0	1	0	0	0	43.333	33.333	6.667	10	3.333	7	1
3068	O=C(OCCN(C)C)c1ccc(cc1)NCCCC	21.92	0.51	24.6	0.572	26.26	0.611	42.54	0.989	43	19	43	19	7	1	0	6	23	24	15	2	2	0	0	0	0	0	0	0	55.814	34.884	4.651	4.651	0	4	0
3069	O=C(OCCCC)c1ccc(N)cc1	16.03	0.553	17.21	0.593	18.22	0.628	28.92	0.997	29	14	29	14	7	1	0	6	18	15	11	1	2	0	0	0	0	0	0	0	51.724	37.931	3.448	6.897	0	3	0
3070	O=C(OCCCC)c1ccc(O)cc1	16.11	0.575	16.73	0.598	17.67	0.631	28.15	1.005	28	14	28	14	7	1	0	6	18	14	11	0	3	0	0	0	0	0	0	0	50	39.286	0	10.714	0	3	0
3071	O=C(OCCO)c1ccccc1	13.79	0.627	13.53	0.615	14.15	0.643	22.39	1.018	22	12	22	12	7	1	0	6	16	10	9	0	3	0	0	0	0	0	0	0	45.455	40.909	0	13.636	0	3	0
3072	O=C(OOC(=O)c1ccccc1)c2ccccc2	20.12	0.719	19.04	0.68	19.6	0.7	28.72	1.026	28	18	29	19	14	2	0	12	27	10	14	0	4	0	0	0	0	0	0	0	35.714	50	0	14.286	0	4	0
3073	O=C(C=Cc1ccccc1)c2ccccc2	17.29	0.617	19.11	0.683	20.01	0.715	27.61	0.986	28	16	29	17	14	2	0	12	25	12	15	0	1	0	0	0	0	0	0	0	42.857	53.571	0	3.571	0	1	0
3074	O=C(OCc1ccccc1)c2cnccc2	17.71	0.656	18.01	0.667	18.7	0.693	27.16	1.006	27	16	28	17	13	1	0	12	24	11	13	1	2	0	0	0	0	0	0	0	40.741	48.148	3.704	7.407	0	3	0
3075	O=C(OCCC(C)C)c1ccccc1	15.94	0.531	17.82	0.594	18.98	0.633	29.7	0.99	30	14	30	14	7	1	0	6	18	16	12	0	2	0	0	0	0	0	0	0	53.333	40	0	6.667	0	2	0
3076	O=C(OCCc1ccccc1)c2ccccc2	18.78	0.606	20.22	0.652	21.22	0.685	30.82	0.994	31	17	32	18	13	1	0	12	25	14	15	0	2	0	0	0	0	0	0	0	45.161	48.387	0	6.452	0	2	0
3077	Oc1ccccc1(OCC)	11.46	0.573	12.02	0.601	12.7	0.635	20.06	1.003	20	10	20	10	6	0	0	6	13	10	8	0	2	0	0	0	0	0	0	0	50	40	0	10	0	2	0
3078	O=C(O)COc1ccc(cc1C)Cl	16.66	0.757	14.23	0.647	15.01	0.682	22.72	1.033	22	13	22	13	7	1	0	6	17	9	9	0	3	0	0	0	1	0	0	0	40.909	40.909	0	13.636	4.545	4	1
3079	O=C(O)COc1ccc(cc1Cl)Cl	18.37	0.967	13.33	0.702	14.11	0.743	20.17	1.062	19	13	19	13	7	1	0	6	17	6	8	0	3	0	0	0	2	0	0	0	31.579	42.105	0	15.789	10.526	5	2
3080	O=C(O)CCCOc1ccc(cc1Cl)Cl	20.69	0.828	16.53	0.661	17.63	0.705	25.93	1.037	25	15	25	15	7	1	0	6	19	10	10	0	3	0	0	0	2	0	0	0	40	40	0	12	8	5	2
3081	c1cc(c(cc1Cl)Cl)CCl	16.25	1.083	11.5	0.767	12.62	0.841	15.51	1.034	15	10	15	10	6	0	0	6	13	5	7	0	0	0	0	0	3	0	0	0	33.333	46.667	0	0	20	3	3
3082	c1ccc2c(c1)C=CC2	9.64	0.567	11.4	0.671	12.04	0.708	16.52	0.972	17	9	18	10	7	1	0	6	14	8	9	0	0	0	0	0	0	0	0	0	47.059	52.941	0	0	0	0	0
3083	n1nc2ccccc2([nH]1)	9.91	0.708	9.57	0.684	9.76	0.697	14.18	1.013	14	9	15	10	10	0	0	10	15	5	6	3	0	0	0	0	0	0	0	0	35.714	42.857	21.429	0	0	3	0
3084	c1ccc2c(c1)ccs2	11.15	0.743	10.89	0.726	11.93	0.795	14.72	0.981	15	9	16	10	10	0	0	10	15	6	8	0	0	0	1	0	0	0	0	0	40	53.333	0	0	0	1	0
3085	n1csc2ccccc12	11.24	0.803	10.28	0.734	11.17	0.798	13.94	0.996	14	9	15	10	10	0	0	10	15	5	7	1	0	0	1	0	0	0	0	0	35.714	50	7.143	0	0	2	0
3086	c1ccc2[nH]c(cc2(c1))C	10.89	0.573	12.39	0.652	13.04	0.686	18.62	0.98	19	10	20	11	10	0	0	10	16	9	9	1	0	0	0	0	0	0	0	0	47.368	47.368	5.263	0	0	1	0
3087	c1ccc(c(c1)C)C	8.8	0.489	11	0.611	11.8	0.656	17.4	0.967	18	8	18	8	6	0	0	6	11	10	8	0	0	0	0	0	0	0	0	0	55.556	44.444	0	0	0	0	0
3088	Oc1ccccc1C	8.97	0.561	9.91	0.619	10.49	0.656	15.85	0.991	16	8	16	8	6	0	0	6	11	8	7	0	1	0	0	0	0	0	0	0	50	43.75	0	6.25	0	1	0
3089	c1ccc(c(c1)C)Cl	10.51	0.701	10.1	0.673	10.9	0.727	14.85	0.99	15	8	15	8	6	0	0	6	11	7	7	0	0	0	0	0	1	0	0	0	46.667	46.667	0	0	6.667	1	1
3090	c1ccc(c(c1)Cl)Cl	12.22	1.018	9.2	0.767	10	0.833	12.3	1.025	12	8	12	8	6	0	0	6	11	4	6	0	0	0	0	0	2	0	0	0	33.333	50	0	0	16.667	2	2
3091	Nc1ccccc1Cl	10.6	0.757	9.49	0.678	10.14	0.724	14.07	1.005	14	8	14	8	6	0	0	6	11	6	6	1	0	0	0	0	1	0	0	0	42.857	42.857	7.143	0	7.143	2	1
